MES,PERIODO,fp_cavancha,fp_rapel,fp_laja,fp_chapiquina,fp_cosapilla,fp_alfalfal,fp_hornitos,fp_juncal,fp_blanco,fp_losquilos,fp_chacabuquito,fp_lahiguera,fp_laconfluencia,fp_chacayes,fp_elpaso,fp_sauzal,fp_digua,fp_solar_sic_norte,fp_solar_sic_centro,fp_solar_sic_sur,fp_solar_sing,fp_solar_csp,fp_engie_eolico_calama_old,fp_engie_eolico_calama,fp_engie_solar_capricornio,fp_engie_solar_tamaya,fp_engie_eolico_trigales,fp_engie_eolico_lomastaltal,fp_engie_eolico_viii,fp_engie_eolico_x,fp_engie_eolico_rm,fp_solar_los-loros,fp_eolica_aurora,fp_eolica_cabo_leones_i,fp_eolica_canela,fp_eolica_canela_2,fp_eolica_cuel,fp_eolica_el_arrayan,fp_eolica_esperanza,fp_eolica_la_flor,fp_eolica_las_penas,fp_eolica_lebu,fp_eolica_lebu_iii,fp_eolica_los_buenos__aires,fp_eolica_los_cururos,fp_eolica_monte_redondo,fp_eolica_p_colorada,fp_eolica_punta_palmeras,fp_eolica_punta_sierra,fp_eolica_huajache,fp_eolica_raki,fp_eolica_renaico,fp_eolica_san_gabriel,fp_eolica_san_juan,fp_eolica_san_pedro,fp_eolica_san_pedro_2,fp_eolica_sarco,fp_eolica_sierra_gorda,fp_eolica_talinay_oriente,fp_eolica_talinay_poniente,fp_eolica_taltal,fp_eolica_totoral,fp_eolica_ucuquer,fp_eolica_ucuquer_ii,fp_eolica_valle_vientos,fp_engie_eolico_calama_2_old,fp_engie_eolico_vientosloa,fp_engie_eolico_taltal_2,fp_engie_eolico_iv,fp_engie_eolico_taltal_3,fp_engie_solar_pcamarones,fp_engie_solar_pcamarones2,fp_engie_eolico_lomaverde,fp_engie_eolico_viii_2,fp_engie_eolico_trigales_2,fp_engie_solar_centro,fp_engie_solar_tamaya2,fp_engie_solar_calama,fp_engie_eolico_calama_3,fp_solar_csp_likana,fp_eolica_cerro_tigre,fp_eolica_tchamma,fp_eolica_alena,fp_solar_rio_escondido,fp_eolica_ckani,fp_eolica_llanos_viento,fp_eolica_puelche_sur,fp_solar_valle_escondido,fp_solar_pampa_tigre,fp_eolica_caman,fp_eolica_entrerios,fp_solar_tata_inti,fp_solar_azimuth,fp_solar_algarrobal,fp_solar_limonares,fp_solar_conquistador,fp_eolica_molina,fp_eolica_calate,fp_eolica_aguaverde,fp_eolica_horizonte,fp_aes_bess_andes2,fp_aes_bess_andes3,fp_aes_bess_andes4,fp_solar_atlas,fp_solar_csp2,fp_engie_solar_lasdamas,fp_engie_eolico_calbuco,fp_engie_andacollo,fp_engie_losloros,fp_engie_pcamarones,fp_engie_elaguila,fp_engie_eolico_yolanda,fp_engie_eolico_fidelia,fp_engie_solar_coya,fp_engie_solar_libelula,fp_engie_eolico_chiloe,fp_engie_eolico_elrosal,fp_engie_eolico_pemuco,fp_engie_eolico_ramadilla,fp_engie_solar_fidelia,fp_engie_solar_yolanda,fp_engie_eolico_newenkuruf,fp_engie_eolico_litueche,fp_carnot,fp_solar_csp_09h,fp_solar_csp_13h,fp_pumping,fp_ess_h2_12H,fp_geo,fp_bess2H_norte,fp_bess2H_centrosur,fp_bess5H,fp_bess10H,fp_bess_alfalfal,fp_engie_bess5H,fp_engie_bess6H,fp_engie_bess7H
6,20,0,0,0.251951692,0.456223854,0.683729665,0.18364826,0.129388889,0.130520833,0.056315789,0.195321637,0.189883268,0.327266667,0.290139059,0.141365,0.091474,0.299867,0.516333333,0,0,0,0,1,0.483938614,0.467363933,0,0,0.567106838,0.331971932,0.35063549,0.381017434,0.510407246,0,0.350816219,0.420236965,0.192940995,0.13921089,0.293004932,0.277637666,0.220705313,0.313828329,0.365926239,0.261059862,0.270479441,0.434621941,0.298413194,0.32587026,0.074044785,0.325758588,0.492764666,0.329244102,0.329244102,0.333937874,0.421677353,0.461502846,0.517387662,0.398709264,0.236298098,0.406559955,0.232472375,0.397330252,0.436267819,0.10518771,0.579166303,0.504851516,0.83601382,0.497898036,0.267036244,0.387032277,0.36174174,0.387032277,0,0,0.425843015,0.338505703,0.341198782,0,0,0,0.415279841,0.366666667,0.538564281,0.020255885,0.480538469,0,0.482598431,0.604252336,0.379212787,0,0,0.376818401,0.401773635,0,0,0,0,0,0.424222276,0.728141069,0.214894,0.355158264,0.55555556,0.884955752,0.55882353,0,1,0,0.43853551,0,0,0,0,0.505661015,0.341196469,0,0,0.603500683,0.406253508,0.477131887,0.339221539,0,0,0.502325783,0.513451708,0.975786925,0.418,0.8179,0.857142857,0.577,1,0,0,0,0.8,0.004166667,1,1,1
6,21,0,0,0.261039418,0.509358359,0.68870075,0.179223808,0.129777778,0.13125,0.056432749,0.199331662,0.185862516,0.338683871,0.340748466,0.139277,0.144554,0.298088,0.516333333,0,0,0,0,1,0.240128338,0.231812511,0,0,0.535867124,0.345492453,0.309597198,0.365358524,0.530620382,0,0.37835703,0.457432854,0.152064937,0.092473143,0.335404544,0.309025907,0.2331012,0.259033541,0.354374363,0.25227187,0.28279883,0.370453471,0.26304175,0.2951995,0.029906024,0.283963558,0.383039461,0.299660789,0.29965909,0.344696434,0.484807675,0.455012258,0.53603767,0.38927077,0.291585922,0.314084988,0.222527491,0.394251316,0.285665086,0.123074792,0.776758634,0.654443224,0.731688137,0.247054946,0.135863185,0.417884123,0.402638341,0.417884123,0,0,0.40834188,0.298887078,0.420520173,0,0,0,0.224119279,0.266666667,0.208127394,0.181214283,0.445128694,0,0.338781697,0.313606835,0.402364069,0,0,0.55667535,0.428808723,0,0,0,0,0,0.409941788,0.637276765,0.184195,0.383469308,0.55555556,0.884955752,0.55882353,0,1,0,0.430868017,0,0,0,0,0.438356629,0.391482306,0,0,0.602686168,0.456282495,0.458526913,0.326239807,0,0,0.486821537,0.573895479,0.975786925,0.23,0.90244,0.857142857,0.4,1,0,0,1,0.72218598,0.170833333,1,1,1
6,22,0,0,0.262215188,0.50715969,0.682576099,0.179207154,0.129722222,0.131041667,0.056140351,0.207351713,0.185343709,0.337716129,0.317456033,0.141873,0.172497,0.301685,0.516333333,0,0,0,0,1,0.087112836,0.08319078,0,0,0.532331236,0.4018759,0.337258146,0.384795583,0.523389597,0,0.394655082,0.524137119,0.159902033,0.108299485,0.302746107,0.297335743,0.242268808,0.213831645,0.435771409,0.307712436,0.323105527,0.372751613,0.231118895,0.282118257,0.003591766,0.315941305,0.452873614,0.326037693,0.326037693,0.367893238,0.498214958,0.405755783,0.558817175,0.387962353,0.253593039,0.111434048,0.188960567,0.370281411,0.374364668,0.17046741,0.752870671,0.670407323,0.576676863,0.089625644,0.053483503,0.498444213,0.387406905,0.498444213,0,0,0.430065651,0.32559113,0.440128442,0,0,0,0.055558981,0.266666667,0.090926319,0.435271283,0.472927673,0,0.275187054,0.07392009,0.397016061,0,0,0.65014607,0.413988501,0,0,0,0,0,0.500032708,0.502266945,0.190335,0.457394878,0.55555556,0.090349075,0.55882353,0,1,0,0.428315404,0,0,0,0,0.366480809,0.460443394,0,0,0.566692362,0.490466326,0.446570641,0.315147754,0,0,0.463263811,0.57753978,0.975786925,0.507,0.85089,0.857142857,0.539,1,0,0.5,1,0.72218598,0.170833333,1,1,1
6,23,0,0,0.262423398,0.512656363,0.716142515,0.178921606,0.129388889,0.130833333,0.055087719,0.210359231,0.184954604,0.331589247,0.208873211,0.144886,0.180198,0.301184,0.516333333,0,0,0,0,0.97,0.080777465,0.076647685,0,0,0.494891512,0.427286808,0.373048715,0.393824789,0.576912753,0,0.380437072,0.629824674,0.158401168,0.116536988,0.332838363,0.278250063,0.283928901,0.246102024,0.34932663,0.298179353,0.226513927,0.384447544,0.227815592,0.281712307,5.88E-05,0.251994948,0.474866837,0.315793093,0.315793093,0.321789054,0.372426567,0.414753866,0.551199858,0.39242439,0.363635627,0.01873174,0.136504207,0.339618217,0.398179383,0.167002541,0.554667417,0.427150219,0.13784668,0.083107526,0.020292362,0.567919477,0.362539649,0.567919477,0,0,0.440157118,0.36014357,0.48109171,0,0,0,0.043317172,0.266666667,0.025614939,0.553696234,0.437176339,0,0.277301975,0.023703348,0.359828973,0,0,0.7139602,0.362797131,0,0,0,0,0,0.484541449,0.120060012,0.239453,0.521148512,0.55555556,0,0.55882353,0,1,0,0.432952005,0,0,0,0,0.320511453,0.51057173,0,0,0.621015744,0.448206015,0.452111308,0.303697431,0,0,0.441969566,0.547561341,0.975786925,1,0.83537,0.857142857,0.539,1,0,0.5,1,0.883550531,0.066666667,1,1,1
6,24,0,0,0.259790162,0.533177275,0.73808528,0.178224971,0.129888889,0.131041667,0.054035088,0.211612364,0.194682231,0.318354839,0.099147239,0.14232,0.166172,0.288168,0.516333333,0,0,0,0,1,0.160072003,0.152360642,0,0,0.424538175,0.45020457,0.437096825,0.41169523,0.554417346,0,0.376619273,0.535285739,0.152271319,0.147479419,0.409242321,0.285514377,0.34056851,0.357443182,0.397873038,0.394318641,0.278221876,0.505279599,0.240109746,0.257898103,0,0.325346199,0.463453088,0.329800612,0.329800612,0.393862535,0.489989477,0.411536697,0.514375923,0.439929984,0.353402725,0.027021293,0.190425836,0.308417366,0.412700501,0.168633894,0.675250357,0.398593386,0.125009428,0.16468935,0.015509282,0.612553306,0.372004523,0.612553306,0,0,0.460129963,0.421976018,0.43734588,0,0,0,0.095109442,0.233333333,0.012993681,0.574056295,0.451245605,0,0.368095905,0.008394361,0.322673056,0,0,0.719752175,0.353125534,0,0,0,0,0,0.640767791,0.10887918,0.251733,0.562106525,0.55555556,0,0.55882353,0,1,0,0.425397375,0,0,0,0,0.361169091,0.581712761,0,0,0.639157545,0.480003544,0.445736765,0.296524244,0,0,0.421372199,0.560388542,0.975786925,0.77,0.80959,0.428571429,0.878,1,0,1,1,0.883550531,0.066666667,1,1,1
7,1,0,0,0.37340779,0.38900494,0.771583043,0.179465386,0.111935484,0.131149194,0.065534805,0.259519767,0.208736036,0.405648283,0.056010291,0.184216,0.033802,0.363546,1,0,0,0,0,0.9,0.25369009,0.24321218,0,0,0.401944099,0.405430025,0.397996269,0.436291606,0.48969791,0,0.260485145,0.387561391,0.305555447,0.273581336,0.309041938,0.240996381,0.351099194,0.277699065,0.347865843,0.276564686,0.288620524,0.432024559,0.32029892,0.222636186,0.000734036,0.499869094,0.23671633,0.3382459,0.3382459,0.384261498,0.363383788,0.406491367,0.449503534,0.378810802,0.387124137,0.149314274,0.19978259,0.264586378,0.38599671,0.237313055,0.749161851,0.540553748,0.087248139,0.261007893,0.035398371,0.62911252,0.314000803,0.62911252,0,0,0.48762003,0.384228095,0.392982942,0,0,0,0.161968555,0.258064516,0.006558885,0.63135649,0.376064243,0,0.286179353,0.064724317,0.332317429,0,0,0.494067007,0.355496462,0,0,0,0,0,0.449417615,0.075990314,0.306991,0.577302006,0,0,0,0,0.782258,0,0.414832486,0,0,0,0,0.25602375,0.301419971,0,0,0.558773236,0.406056812,0.444185206,0.261757978,0,0,0.307205729,0.509872686,0.975786925,0.404,0.82844,0.214285714,1,1,1,0,0.5,0.544696362,0,0,0,0
7,2,0,0,0.384316055,0.347949778,0.773660705,0.178575571,0.111989247,0.130846774,0.064742501,0.256253537,0.20459395,0.139827263,0.002196715,0.180694,0,0.349603,1,0,0,0,0,0.87,0.289426139,0.280919495,0,0,0.472725842,0.412018611,0.436026333,0.433630284,0.500509685,0,0.270065739,0.436655228,0.285681405,0.216635153,0.246657862,0.234501223,0.305831876,0.277898375,0.297086229,0.258143607,0.305423483,0.375421809,0.344246978,0.255025153,0.000274727,0.384101086,0.230466957,0.246427553,0.246427553,0.38181481,0.325778625,0.441172453,0.440249568,0.410627592,0.411765939,0.241536177,0.187882932,0.419788222,0.383087937,0.174060629,0.647851712,0.483328468,0.067596909,0.297774763,0.063327484,0.654034374,0.305538084,0.654034374,0,0,0.484645611,0.420942558,0.333420853,0,0,0,0.217527536,0.258064516,0.003697621,0.651134189,0.36933362,0,0.471089973,0.044731096,0.301672773,0,0,0.509643496,0.32968539,0,0,0,0,0,0.419483362,0.058874727,0.337691,0.600171423,0,0,0,0,0.782258,0,0.408050875,0,0,0,0,0.258231637,0.32098461,0,0,0.530591967,0.398369139,0.444385694,0.259724966,0,0,0.296689096,0.495108891,0.975786925,0.174,0.86696,0.214285714,1,1,1,0,0,0.544696362,0,0,0,0
7,3,0,0,0.383714494,0.304565245,0.761078923,0.17638456,0.111397849,0.131048387,0.063837012,0.257312636,0.202209113,0.042280957,0,0.178297,0,0.34632,1,0,0,0,0,0.87,0.326565599,0.314856078,0,0,0.49980447,0.415080911,0.395591621,0.445545323,0.506985252,0,0.272257045,0.408495029,0.178082946,0.225663248,0.271907444,0.213184432,0.33410047,0.356516909,0.313777144,0.255389011,0.295400445,0.373798161,0.294788937,0.303765008,0.000244142,0.408083208,0.246860738,0.314077225,0.314077225,0.405333505,0.436192197,0.354803498,0.461695011,0.458097846,0.433560323,0.336750469,0.275409959,0.684730177,0.306841092,0.20202022,0.720424741,0.478358591,0.165892148,0.335985527,0.048831382,0.689652647,0.277763851,0.689652647,0,0,0.49796242,0.381906633,0.382821192,0,0,0,0.314520333,0.258064516,0.006566674,0.655769857,0.341367696,0,0.604933272,0.043532124,0.285894633,0,0,0.520054388,0.303987526,0,0,0,0,0,0.415007144,0.144486709,0.35304,0.632856356,0,0,0,0,0.782258,0,0.417976326,0,0,0,0,0.254030489,0.311800073,0,0,0.583035103,0.37909869,0.437328799,0.25922222,0,0,0.351273772,0.491541076,0.975786925,0.578,0.82816,0.18,0.711,1,0,0,0,0.223140092,0,0,0,0
7,4,0,0,0.383787657,0.30136236,0.756599519,0.174787967,0.111397849,0.131350806,0.062422184,0.259713801,0.208610518,0.00289282,0,0.182282,0,0.351611,1,0,0,0,0,0.85,0.355602752,0.344079247,0,0,0.498212384,0.416565663,0.390921571,0.454680181,0.514107557,0,0.290500943,0.420023865,0.15939779,0.125231101,0.278915505,0.164924054,0.335121502,0.375173108,0.309652908,0.241201133,0.361365058,0.353771412,0.26241871,0.299227322,0.002930366,0.386776453,0.136720873,0.268925208,0.268925208,0.394961935,0.401652769,0.355865805,0.479978213,0.464589049,0.392130095,0.445722449,0.185962113,0.61472516,0.367564362,0.163924724,0.663194712,0.485423601,0.166114027,0.36586027,0.061496895,0.702344107,0.21488408,0.702344107,0,0,0.508171967,0.377398137,0.426795147,0,0,0,0.392679577,0.258064516,0.024308911,0.681586018,0.320837369,0,0.690451645,0.03929052,0.2888473,0,0,0.554198515,0.350938613,0,0,0,0,0,0.391951841,0.144679959,0.35304,0.644502611,0,0,0,0,0.782258,0,0.418224976,0,0,0,0,0.244905635,0.263474273,0,0,0.58915616,0.404148917,0.439109974,0.254967122,0,0,0.321626888,0.442128688,0.475786925,0.918,0.89329,0,0.474,1,0,0,0,0.223140092,0,0,0,0
7,5,0,0,0.380210809,0.302818217,0.754403843,0.173851033,0.112096774,0.131149194,0.06106395,0.256665858,0.210116732,0.003396462,0,0.188692,0,0.341383,1,0,0,0,0,0.84,0.352134115,0.341251198,0,0,0.474924376,0.416008881,0.41135787,0.453416141,0.482497104,0,0.299444529,0.383325754,0.163378889,0.126195203,0.316290975,0.196973331,0.391414009,0.420048381,0.349819347,0.228323766,0.322033609,0.386780778,0.24796273,0.29208919,0.008572891,0.426929077,0.200858645,0.26112735,0.26112735,0.380993649,0.277657077,0.292420901,0.47110147,0.454117894,0.298458197,0.459357041,0.157104052,0.563806945,0.263130809,0.143668857,0.621194389,0.45611763,0.16592212,0.362291578,0.056113261,0.680854887,0.256641962,0.680854887,0,0,0.506759217,0.397127469,0.416064351,0,0,0,0.435055071,0.258064516,0.023793484,0.706614706,0.308166027,0,0.683412967,0.035830494,0.326422354,0,0,0.597693188,0.373154113,0,0,0,0,0,0.37102612,0.144512814,0.35611,0.624783135,0,0,0,0,0.782258,0,0.414452663,0,0,0,0,0.282885799,0.259745949,0,0,0.61575256,0.431788016,0.440559602,0.247652573,0,0,0.360841861,0.440718158,0,0.624,0.90466,0,0.426,1,0,0,0,0.177728399,0,0,0,0
7,6,0,0,0.377178617,0.299906503,0.752091738,0.173417905,0.112043011,0.13125,0.060101868,0.253690678,0.209112589,0.010091571,0,0.192619,0,0.340274,1,0,0,0,0,0.84,0.352116185,0.340308516,0,0,0.507755275,0.412389799,0.441846525,0.469185368,0.482774598,0,0.305763645,0.477082641,0.235010175,0.187134484,0.247939698,0.281345587,0.296772212,0.369039293,0.318340427,0.212960241,0.227360326,0.354167505,0.27865225,0.300773373,0.002882271,0.439808918,0.344520804,0.248669984,0.248669984,0.365939411,0.259983144,0.286317241,0.473814254,0.472899007,0.303113093,0.45419599,0.134195832,0.354893232,0.194747621,0.146881431,0.663303937,0.496383986,0.235717476,0.362273131,0.063097855,0.668363491,0.366572892,0.668363491,0,0,0.524383647,0.426561408,0.421026619,0,0,0,0.43976346,0.258064516,0.021551656,0.723805091,0.295708968,0,0.688668434,0.040256661,0.346353726,0,0,0.566944053,0.406615279,0,0,0,0,0,0.346060392,0.205302317,0.36532,0.613320467,0,0,0,0,0.782258,0,0.409762813,0,0,0,0,0.271531403,0.264239599,0,0,0.646466212,0.465797358,0.438062074,0.236917631,0,0,0.322027301,0.439742446,0,0.472,0.85615,0,0.536,1,0,0,0,0.177728399,0,0,0,0
7,7,0,0,0.375105671,0.295538933,0.75098605,0.173345415,0.11155914,0.131451613,0.059932088,0.252857951,0.205598092,0.027069719,0.005105878,0.191608,0,0.340593,1,0.04708344,0,0,0.04708344,0.72,0.380342625,0.369531685,0,0,0.488344444,0.413688957,0.431185633,0.479413939,0.480190424,0,0.307572746,0.480491714,0.14944524,0.175007191,0.140912809,0.282940872,0.279100686,0.356730906,0.290269416,0.24648572,0.3028153,0.278627314,0.294744747,0.299074989,0.001072937,0.369673041,0.256029371,0.237151976,0.237151976,0.39960844,0.325278425,0.314871876,0.480588188,0.47584402,0.358323112,0.435555348,0.095379061,0.555973888,0.134638971,0.218155396,0.63262934,0.447851463,0.270031537,0.391313776,0.080128905,0.668543387,0.368651433,0.668543387,0,0,0.535815579,0.416269316,0.364678756,0,0.000785404,0,0.49155573,0.225806452,0.003331498,0.745888621,0.269357188,0,0.700754047,0.045408819,0.298980977,0,0,0.523105992,0.370871557,0,0,0.045698633,0,0,0.400539295,0.235188758,0.36225,0.613485548,0,0,0,0,0.782258,0,0.412275426,0,0,0,0.034880855,0.225959552,0.291760005,0,0,0.579548821,0.509743334,0.43152247,0.226912322,0,0,0.333803781,0.440031581,0,0,0.80848,0,0.703,1,0,0,0,0,0,0,0,0
7,8,0,0,0.37501625,0.294083076,0.753496006,0.173811163,0.108817204,0.131350806,0.059366157,0.250456787,0.204217397,0.035238293,0.006966159,0.18976,0,0.340657,1,0.43585339,0,0,0.43585339,0.25,0.405254921,0.393098756,0,0.000798155,0.472174531,0.425381377,0.398278027,0.475261783,0.488765741,0,0.311726036,0.459908724,0.201274275,0.187991625,0.204710711,0.229950814,0.188136409,0.306476418,0.258927783,0.213832609,0.331986695,0.201156159,0.252358478,0.308504429,0.000722124,0.462942246,0.226652051,0.249149089,0.249149089,0.335341693,0.50673893,0.361381258,0.494874449,0.464353144,0.43626981,0.478066538,0.076935038,0.482337793,0.154627654,0.189799208,0.635519985,0.435413039,0.184848325,0.416944677,0.065686739,0.652820165,0.299609231,0.652820165,0,0,0.531174934,0.384500106,0.382974825,0.000657191,0.339857333,0.211957787,0.501914184,0.225806452,0.006631564,0.748929412,0.21521193,0.004825149,0.644186487,0.057420696,0.284336544,0.004955923,0.038826774,0.459487125,0.327155273,0,0.000730212,0.423034173,0.000681532,0.000632851,0.347477989,0.160996929,0.36839,0.599057211,0.21195779,0.211957787,0.21195779,0,0.627731,0,0.414248472,0.001709204,0.013013586,0.000817727,0.33485621,0.219740007,0.272850401,0.049658489,0,0.574262474,0.527837835,0.426140609,0.22244041,0.00047494,0.000466721,0.309885577,0.418584618,0,0.926,0.83814,0,0.318,1,0,0,0,0,0,0,0,0
7,9,0,0,0.374040746,0.291171362,0.760294456,0.174769844,0.111827957,0.131350806,0.058913413,0.252283936,0.201581524,0.058426639,0.007005739,0.187566,0,0.341358,1,0.691164999,0.004527126,0.004527126,0.691164999,0.64,0.415584216,0.403468268,0.246463047,0.345375035,0.494368573,0.443940773,0.441682692,0.458005938,0.487813047,0.236353076,0.294858075,0.336015226,0.190793233,0.178785743,0.307069692,0.298948926,0.202374653,0.302932258,0.232530872,0.216843292,0.28899878,0.350228703,0.206939239,0.25744868,0.000876765,0.443200998,0.097486778,0.231971062,0.231971062,0.348019453,0.378378678,0.395266358,0.500637109,0.454612534,0.252998444,0.472923033,0.065532476,0.614449518,0.137451796,0.223736729,0.629551531,0.506413635,0.12131868,0.427571926,0.067532498,0.635912707,0.389508766,0.635912707,0.247846728,0.125665139,0.51188899,0.426403242,0.409380647,0.0610304,0.725477258,0.599859663,0.506622572,0.161290323,0.007128204,0.726193851,0.226394256,0.367618718,0.717408934,0.047483529,0.309818053,0.371437338,0.547754477,0.389538271,0.325297795,0.053283787,0.067811555,0.670836617,0.063290785,0.058770015,0.35237035,0.105664657,0.35304,0.583542165,0.59985966,0.599859663,0.59985966,0,0.468353,0.005369779,0.408891693,0.137590953,0.239746586,0.353843941,0.620879222,0.22359991,0.324961003,0.459690731,0.083560047,0.597471557,0.523096351,0.415697571,0.220493847,0.423551885,0.41622186,0.291420194,0.413771419,0,0.319,0.77023,0,0,1,0,0,0,0,0,0,0,0
7,10,0,0,0.374829279,0.289424334,0.768298677,0.176554911,0.111021505,0.131552419,0.058970006,0.254102999,0.200702899,0.130603538,0.006431823,0.189298,0.001331,0.351439,1,0.709898903,0.321306782,0.321306782,0.709898903,0.38,0.315351204,0.305429249,0.673163201,0.737255634,0.476299798,0.463613734,0.356374838,0.463767699,0.516448165,0.64554989,0.29358406,0.318214194,0.268665821,0.193970466,0.280187418,0.215250561,0.22642472,0.334718725,0.230126583,0.204158718,0.317505772,0.378553944,0.228717454,0.221934495,0.000500196,0.477700362,0.309968195,0.331037829,0.331037829,0.267801766,0.326811917,0.417474722,0.492667302,0.422917502,0.204698975,0.452120888,0.116705355,0.679074437,0.206540933,0.290667212,0.564632305,0.46846608,0.215304325,0.324447648,0.062809334,0.679266792,0.280455868,0.679266792,0.676942441,0.512327107,0.518328604,0.344046505,0.406308083,0.32239965,0.733006298,0.66876017,0.514155993,0.288942944,0.00140499,0.413506953,0.233395045,0.62763925,0.677817078,0.013126381,0.336191167,0.64567567,0.73504882,0.372049518,0.358638666,0.531273169,0.358221834,0.689019523,0.334340378,0.310458923,0.331757917,0.187523122,0.306991,0.623325827,0.04098239,0,0.04523076,0.481677874,0.286587,0.341335581,0.383084064,0.35352044,0.514739638,0.755333802,0.802259669,0.212593318,0.22739454,0.728965636,0.380716414,0.604791314,0.518667451,0.387804479,0.2152141,0.717065078,0.704655489,0.270127408,0.365951947,0,1,0.94041,0,0,1,0,0,0,0,0,0,0,0
7,11,0,0,0.376983517,0.289715506,0.764520599,0.173222182,0.105053763,0.131653226,0.058007923,0.251839276,0.200702899,0.197866805,0,0.190944,0.004365,0.35964,1,0.72283027,0.333614558,0.333614558,0.72283027,0.25,0.168293756,0.163084136,0.692131466,0.74490691,0.415845509,0.422040685,0.409993496,0.443416926,0.439174845,0.663740073,0.28107323,0.281716576,0.239569678,0.234205199,0.229100026,0.286695341,0.297630858,0.199297952,0.231979045,0.204101033,0.349271319,0.313508549,0.273905862,0.220454414,0.000707744,0.285883854,0.143964652,0.323143275,0.323143275,0.355222313,0.319774437,0.37953051,0.485195106,0.417270992,0.35542611,0.416503836,0.089161175,0.623171377,0.217152245,0.236703154,0.467025508,0.459337981,0.248536001,0.173148263,0.055698894,0.679228883,0.373543233,0.679228883,0.696017197,0.637992246,0.495583624,0.395810294,0.460030786,0.509326339,0.725469617,0.666653723,0.362545893,0.420026776,0.000245763,0.082773162,0.185651201,0.647697555,0.579667405,0.007714884,0.312112848,0.679400538,0.766403549,0.296301431,0.330693916,0.665145359,0.565918155,0.701570556,0.528190278,0.490462401,0.331664179,0.216466839,0.276292,0.623291041,0.03887595,0,0.04312431,0.679289309,0.286587,0.405266348,0.365660033,0.493105465,0.68009628,0.763172695,0.913878405,0.202037775,0.260841166,0.748724119,0.464276461,0.575794752,0.531100969,0.377232046,0.211216283,0.718014958,0.705588931,0.21510802,0.439372666,0,1,0.93237,0,0,1,0,0,0,0,0,0,0,0
7,12,0,0,0.372805108,0.285930278,0.762686332,0.168265676,0.105591398,0.130846774,0.056819468,0.248928774,0.203087737,0.22342768,0,0.191146,0.019696,0.3613,1,0.717690881,0.345189835,0.345189835,0.717690881,0.25,0.115854625,0.111236579,0.690114002,0.737247869,0.449408235,0.397635078,0.394198146,0.434274759,0.367889485,0.661805365,0.246037813,0.32491521,0.282515196,0.201726608,0.213761893,0.188309439,0.261316013,0.331329304,0.206516823,0.234854587,0.268744125,0.291792881,0.263058874,0.285375936,0.00112452,0.322431625,0.251825881,0.330706307,0.330706307,0.455308431,0.370278066,0.342583714,0.47252207,0.410848278,0.34266518,0.465427536,0.053439171,0.540096041,0.244756358,0.231431116,0.479281778,0.438386936,0.103404126,0.119196503,0.078518934,0.715070454,0.24535354,0.715070454,0.693988406,0.724991189,0.485365907,0.380561364,0.472268177,0.567567292,0.718509231,0.652512859,0.136543258,0.421461834,0.000492676,0.078549098,0.210749224,0.653989012,0.420550218,0.028481374,0.283251154,0.690789891,0.758848067,0.278304505,0.276602836,0.711098221,0.630630324,0.696582325,0.588588303,0.546546281,0.381638704,0.090061658,0.251733,0.656180882,0.02473508,0,0.02898345,0.691640024,0.286587,0.457343073,0.36822105,0.576001878,0.780603277,0.755325846,0.969687773,0.244302928,0.242535795,0.762362718,0.436423112,0.559270695,0.467281722,0.388520355,0.197384006,0.705856483,0.693640871,0.246740262,0.356705292,0,1,0.92849,0,0,1,0,0,0,0,0,0,0,0
7,13,0,0,0.368610441,0.283892078,0.755190785,0.167430228,0.108655914,0.13125,0.059479344,0.245209799,0.19957324,0.177504683,0,0.185169,0.051049,0.357795,1,0.709733116,0.340402051,0.340402051,0.709733116,0.25,0.186768352,0.180052428,0.686224664,0.730174479,0.415076769,0.419813558,0.439563354,0.427707865,0.310282329,0.658075569,0.229730418,0.198842024,0.172746813,0.132870916,0.199777889,0.342467077,0.275359323,0.390449064,0.14715665,0.189294605,0.278557308,0.352804041,0.282202475,0.377900307,0.002659878,0.306827635,0.322517146,0.296785276,0.296785276,0.432900976,0.390683603,0.253130722,0.465226446,0.400803273,0.15022444,0.32411415,0.062419008,0.461822864,0.363988525,0.157293501,0.449485989,0.363987094,0.155537256,0.192155767,0.127302984,0.694766152,0.44620976,0.694766152,0.690077233,0.724991189,0.478026437,0.42435722,0.458043682,0.553748603,0.715003721,0.639378702,0.076275889,0.408129556,0.007121787,0.165661715,0.235679597,0.656462483,0.237257647,0.074665836,0.303998313,0.681471982,0.742626073,0.267999128,0.315587453,0.726056639,0.615276226,0.688858613,0.574257811,0.533239396,0.307603733,0.135467932,0.245593,0.637548739,0.01160092,0,0.01584929,0.691640024,0.215305,0.463928651,0.374064972,0.6107557,0.825357942,0.748079011,0.969687773,0.215293481,0.241424933,0.756942249,0.436423112,0.55423584,0.405647255,0.404342173,0.21331379,0.692653139,0.680666025,0.214367743,0.231606828,0,1,0.92711,0,0,1,0,0,0,0,0,0,0,0
